property_type,area_m2,frontage_m,road_width_m,district,district_code,price_million_vnd,price_per_m2_million,source,url
land,158.0,8.3,10.5,Ngu Hanh Son,4,7900.0,50.0,homedy_land_list,https://homedy.com/ban-dat-quan-ngu-hanh-son-da-nang/ba-n-goc-2mt-duongg-10m5-bui-quoc-khai-q-es3148835
land,129.0,6.0,7.5,Ngu Hanh Son,4,6550.0,50.78,homedy_land_list,https://homedy.com/ban-dat-quan-ngu-hanh-son-da-nang/can-lo-duong-pham-tuan-tai-gia-dau-tu-es3147711
land,702.0,42.0,7.5,Ngu Hanh Son,4,63000.0,89.74,homedy_land_list,https://homedy.com/ban-dat-quan-ngu-hanh-son-da-nang/can-3-mat-tien-duong-che-lan-vien-tran-van-du-es3147705
land,702.0,5.0,7.5,Ngu Hanh Son,4,63000.0,89.74,homedy_land_list,https://homedy.com/ban-dat-quan-ngu-hanh-son-da-nang/3-mat-tien-duong-che-lan-vien-tran-van-du-es3147686
land,158.0,5.0,10.0,Ngu Hanh Son,4,7900.0,50.0,homedy_land_list,https://homedy.com/ban-dat-quan-ngu-hanh-son-da-nang/nhanh-lo-goc-bui-quoc-khai-vi-tri-dep-es3147673
land,144.0,5.0,7.5,Ngu Hanh Son,4,6500.0,45.14,homedy_land_list,https://homedy.com/ban-dat-quan-ngu-hanh-son-da-nang/chinh-chu-can-lo-fpt-truc-shop-house-144m2-vi-tri-dau-hoi-dep-es3146920
land,144.0,6.0,7.5,Ngu Hanh Son,4,6150.0,42.71,homedy_land_list,https://homedy.com/ban-dat-quan-ngu-hanh-son-da-nang/khu-do-thi-fpt-gan-truc-shop-house-dt-144m2-vi-tri-dep-es3146885
land,158.0,8.3,10.5,Ngu Hanh Son,4,7600.0,48.1,homedy_land_list,https://homedy.com/ban-dat-quan-ngu-hanh-son-da-nang/lo-goc-2-mat-tien-duong-bui-quoc-khai-bat-nan-cong-chua-es3146702
land,301.0,5.0,10.0,Ngu Hanh Son,4,20000.0,66.45,homedy_land_list,https://homedy.com/ban-dat-quan-ngu-hanh-son-da-nang/3-lo-lien-ke-nguyen-thuc-duong-dong-hai-nhs-10m5-sat-truong-sa-es3143355
land,159.0,5.0,7.5,Ngu Hanh Son,4,7550.0,47.48,homedy_land_list,https://homedy.com/ban-dat-quan-ngu-hanh-son-da-nang/lo-goc-158-3m2-duong-bui-quoc-khai-va-bat-cong-chua-bai-tam-tan-tra-es3143336
land,158.0,5.0,7.5,Ngu Hanh Son,4,7550.0,47.78,homedy_land_list,https://homedy.com/ban-dat-quan-ngu-hanh-son-da-nang/lo-goc-158-3m2-duong-bui-quoc-khai-va-bat-cong-chua-bai-tam-tan-tra-es3142753
land,158.0,8.3,7.5,Ngu Hanh Son,4,7600.0,48.1,homedy_land_list,https://homedy.com/ban-dat-quan-ngu-hanh-son-da-nang/can-chuyen-nhuong-lo-goc-bui-quoc-khai-dt-158m2-gan-song-bien-es3142301
land,200.0,10.0,7.5,Ngu Hanh Son,4,16500.0,82.5,homedy_land_list,https://homedy.com/ban-dat-quan-ngu-hanh-son-da-nang/duon-le-huu-khanh-truc-thong-thang-song-han-es3140388
land,1000.0,5.0,7.5,Ngu Hanh Son,4,200000.0,200.0,homedy_land_list,https://homedy.com/ban-dat-quan-ngu-hanh-son-da-nang/3-mat-tien-duong-vo-nguyen-giap-phuong-my-an-tp-es3123111
land,375.0,5.0,7.5,Ngu Hanh Son,4,140.0,0.37,homedy_land_list,https://homedy.com/ban-dat-quan-ngu-hanh-son-da-nang/mt-vo-nguyen-giap-doi-dien-furama-gia-sieu-dau-tu-es2549773
land,90.0,4.5,7.5,Ngu Hanh Son,4,1750.0,19.44,homedy_land_list,https://homedy.com/ban-dat-quan-ngu-hanh-son-da-nang/lo-kiet-oto-duong-luu-quang-vu-hoa-quyngu-es3136312
land,100.0,5.0,7.5,Ngu Hanh Son,4,3650.0,36.5,homedy_land_list,https://homedy.com/ban-dat-quan-ngu-hanh-son-da-nang/chinh-chu-can-lo-duong-truc-bach-hoa-quy-q-tp-es3135505
land,94.0,5.0,7.5,Ngu Hanh Son,4,9000.0,95.74,homedy_land_list,https://homedy.com/ban-dat-quan-ngu-hanh-son-da-nang/dep-my-dong-12-sat-bien-khe-khu-du-lich-pho-tay-es3133213
land,90.0,5.0,7.5,Ngu Hanh Son,4,3400.0,37.78,homedy_land_list,https://homedy.com/ban-dat-quan-ngu-hanh-son-da-nang/chi-tu-38tr-m2-quy-khach-hang-hay-cac-ndt-se-duoc-so-huu-mot-lo-dep-tai-bien-hoa-hai-es3126498
land,81.0,5.0,7.5,Ngu Hanh Son,4,14500.0,179.01,homedy_land_list,https://homedy.com/ban-dat-quan-ngu-hanh-son-da-nang/mat-tien-duong-an-thuong-33-sat-do-ba-es3132051
land,75.0,5.0,5.0,Ngu Hanh Son,4,13000.0,173.33,homedy_land_list,https://homedy.com/ban-dat-quan-ngu-hanh-son-da-nang/mat-tien-duong-an-thuong-9-khu-pho-tay-es3132019
land,162.0,9.0,7.5,Ngu Hanh Son,4,26500.0,163.58,homedy_land_list,https://homedy.com/ban-dat-quan-ngu-hanh-son-da-nang/mat-tien-duong-do-bi-dt-162m2-gia-dau-tu-es3131989
land,72.0,5.0,7.5,Ngu Hanh Son,4,4150.0,57.64,homedy_land_list,https://homedy.com/ban-dat-quan-ngu-hanh-son-da-nang/kiet-o-to-tran-hoanh-72m-gia-4-15-ty-es3131752
land,161.0,8.3,10.0,Ngu Hanh Son,4,8600.0,53.42,homedy_land_list,https://homedy.com/ban-dat-quan-ngu-hanh-son-da-nang/goc-2mt-duong-10m5-bui-quoc-khai-q-es3131364
land,254.0,5.0,7.5,Ngu Hanh Son,4,22000.0,86.61,homedy_land_list,https://homedy.com/ban-dat-quan-ngu-hanh-son-da-nang/mat-tien-duong-ba-huyen-thanh-dt-254m2-es3130834
land,161.0,8.3,7.5,Ngu Hanh Son,4,8600.0,53.42,homedy_land_list,https://homedy.com/ban-dat-quan-ngu-hanh-son-da-nang/lo-goc-2-mat-tien-duong-bui-quoc-khai-es3125323
land,300.0,12.0,7.5,Ngu Hanh Son,4,16500.0,55.0,homedy_land_list,https://homedy.com/ban-dat-quan-ngu-hanh-son-da-nang/300m2-mat-tien-le-van-hien-gan-cau-bien-non-nuoc-ngang-12m-55tr-m2-es3123396
land,140.0,5.28,7.5,Ngu Hanh Son,4,6300.0,45.0,homedy_land_list,https://homedy.com/ban-dat-quan-ngu-hanh-son-da-nang/lo-mat-tien-duong-nam-ky-khoi-nghia-gan-khu-fpt-es1772416
land,90.0,5.0,7.5,Ngu Hanh Son,4,3950.0,43.89,homedy_land_list,https://homedy.com/ban-dat-quan-ngu-hanh-son-da-nang/dep-vo-van-dong-canh-bai-tam-tan-tra-resort-es3112063
land,100.0,5.0,7.5,Ngu Hanh Son,4,1470.0,14.7,homedy_land_list,https://homedy.com/ban-dat-quan-ngu-hanh-son-da-nang/chao-lo-kiet-o-to-khu-dan-cu-thi-an-p-hoa-quy-gia-re-es3111608
land,100.0,5.0,7.5,Ngu Hanh Son,4,19000.0,190.0,homedy_land_list,https://homedy.com/ban-dat-quan-ngu-hanh-son-da-nang/2-mat-tien-duong-chuong-va-di-bo-5m-gan-cau-tran-thi-ly-es3105272
land,100.0,5.0,7.5,Ngu Hanh Son,4,2500.0,25.0,homedy_land_list,https://homedy.com/ban-dat-quan-ngu-hanh-son-da-nang/gap-lo-hoa-quy-gan-vo-chi-cong-2-5ty-0935995042-es2856054
land,90.0,5.0,5.5,Ngu Hanh Son,4,4130.0,45.89,homedy_land_list,https://homedy.com/ban-dat-quan-ngu-hanh-son-da-nang/duy-nhat-lo-hoang-cong-chat-sat-bien-lon-tmdv-ma-chi-nhinh-4ty-xiu-es3069285
land,100.0,5.0,7.5,Ngu Hanh Son,4,2990.0,29.9,homedy_land_list,https://homedy.com/ban-dat-quan-ngu-hanh-son-da-nang/chinh-chu-nhan-coc-lo-dien-am-khu-do-thi-dau-khi-sach-dep-gia-re-mat-tien-duong-lon-es3026961
land,90.0,5.0,5.5,Ngu Hanh Son,4,2790.0,31.0,homedy_land_list,https://homedy.com/ban-dat-quan-ngu-hanh-son-da-nang/tang-nha-cap-4-kien-co-gan-bien-non-nuoc-es3019843
land,208.0,5.0,5.5,Ngu Hanh Son,4,4200.0,20.19,homedy_land_list,https://homedy.com/ban-dat-quan-ngu-hanh-son-da-nang/2-mat-tien-duong-5-5m-ma-gia-chi-co-20tr-m2-es3010231
land,119.0,5.0,15.0,Ngu Hanh Son,4,3950.0,33.19,homedy_land_list,https://homedy.com/ban-dat-quan-ngu-hanh-son-da-nang/chi-tu-33tr-m2-so-huu-ngay-lo-dep-nam-tren-con-duong-huyet-mach-noi-lien-voi-quang-es2281619
land,96.0,5.0,5.5,Ngu Hanh Son,4,4600.0,47.92,homedy_land_list,https://homedy.com/ban-dat-quan-ngu-hanh-son-da-nang/chinh-chu-can-o-khu-my-an-es2909522
land,315.0,5.0,7.5,Ngu Hanh Son,4,11500.0,36.51,homedy_land_list,https://homedy.com/ban-dat-quan-ngu-hanh-son-da-nang/sieu-hiem-chinh-chu-gui-3-lo-lien-mat-tiendg-75m-hoi-kieng-ngay-bo-song-nam-tri-phuong-hoa-xuan-es2953474
land,85.0,5.0,7.5,Ngu Hanh Son,4,1380.0,16.24,homedy_land_list,https://homedy.com/ban-dat-quan-ngu-hanh-son-da-nang/nhanh-kiet-oto-mai-dang-chon-gan-truong-hoc-nguyen-binh-khiem-uy-hoa-quy-es2856056
land,306.0,12.0,7.5,Ngu Hanh Son,4,39000.0,127.45,homedy_land_list,https://homedy.com/ban-dat-quan-ngu-hanh-son-da-nang/can-tien-phat-trien-du-an-nen-muon-ra-di-cap-bien-vo-nguyen-giap-d-tich-306m2-ngang-12m2-es2864650
land,140.0,7.0,7.5,Ngu Hanh Son,4,3900.0,27.86,homedy_land_list,https://homedy.com/ban-dat-quan-ngu-hanh-son-da-nang/lo-dep-gan-bien-ngang-7m-es2865729
land,126.0,5.0,7.5,Ngu Hanh Son,4,5400.0,42.86,homedy_land_list,https://homedy.com/ban-dat-quan-ngu-hanh-son-da-nang/lo-kep-cong-gan-bien-dt-126m2-es2863247
land,102.0,5.0,7.5,Ngu Hanh Son,4,6500.0,63.73,homedy_land_list,https://homedy.com/ban-dat-quan-ngu-hanh-son-da-nang/lo-goc-mac-cuu-duong-tu-giang-khu-nam-viet-a-sat-song-1024m2-lh-0974890-542-0905-566-020-es2855478
land,198.0,7.0,7.5,Ngu Hanh Son,4,14500.0,73.23,homedy_land_list,https://homedy.com/ban-dat-quan-ngu-hanh-son-da-nang/lo-vang-o-to-nguyen-van-thoai-my-an-gan-bien-198m2-gia-tot-es2831340
land,140.0,5.0,7.5,Ngu Hanh Son,4,14500.0,103.57,homedy_land_list,https://homedy.com/ban-dat-quan-ngu-hanh-son-da-nang/lo-vang-mt-chau-thi-vinh-te-kinh-doanh-sam-uat-es2831321
land,86.5,5.0,7.5,Ngu Hanh Son,4,2800.0,32.37,homedy_land_list,https://homedy.com/ban-dat-quan-ngu-hanh-son-da-nang/mat-tien-duong-my-thi-cach-song-400m-bien-khe-1km-gia-chi-2-8-ty-re-nhat-es2829049
land,180.0,9.0,7.0,Ngu Hanh Son,4,27000.0,150.0,homedy_land_list,https://homedy.com/ban-dat-quan-ngu-hanh-son-da-nang/thuong-luong-manh-gap-2-lo-lien-ke-180m2-9x20-mt-duong-7m5-phan-ton-gan-sat-bien-my-khe-es2826936
land,70.0,5.0,7.5,Ngu Hanh Son,4,5500.0,78.57,homedy_land_list,https://homedy.com/ban-dat-quan-ngu-hanh-son-da-nang/gap-lo-goc-tran-khanh-du-an-thuong-24-gia-chi-nhinh-5-ty-cach-bien-my-khe-700m-khu-pho-tay-es2826236
land,181.0,11.5,7.5,Ngu Hanh Son,4,8500.0,46.96,homedy_land_list,https://homedy.com/ban-dat-quan-ngu-hanh-son-da-nang/lo-goc-nhieu-kh-tam-cach-song-han-200m-bien-hon-1km-gan-ngay-dai-hoc-kinh-te-dn-es2822279
land,113.8,5.0,15.0,Ngu Hanh Son,4,7900.0,69.42,homedy_land_list,https://homedy.com/ban-dat-quan-ngu-hanh-son-da-nang/gap-lo-dep-gan-song-can-bien-duong-bui-ta-han-15m-gia-7-x-ty-thich-hop-de-o-hoac-kd-es2802099
land,90.0,5.0,7.5,Ngu Hanh Son,4,9000.0,100.0,homedy_land_list,https://homedy.com/ban-dat-quan-ngu-hanh-son-da-nang/chu-can-tien-truoc-tet-lo-vip-duong-an-thuong-cach-bien-my-khe-200m-es2769626
land,102.0,6.0,7.0,Ngu Hanh Son,4,6400.0,62.75,homedy_land_list,https://homedy.com/ban-dat-quan-ngu-hanh-son-da-nang/nhanh-lo-bien-my-khe-dep-mt-duong-7m5-khue-dong-102m2-6x17-gia-tot-dau-tu-es2753969
land,1954.0,5.0,15.0,Ngu Hanh Son,4,5750.0,2.94,homedy_land_list,https://homedy.com/ban-dat-quan-ngu-hanh-son-da-nang/thap-hon-gia-tham-dinh-cua-ngan-hang-200m2-chi-5-75-ty-lo-duy-nhat-o-sup-ham-es2751279
land,293.0,12.0,7.5,Ngu Hanh Son,4,27000.0,92.15,homedy_land_list,https://homedy.com/ban-dat-quan-ngu-hanh-son-da-nang/lo-dep-293m2-12x20-2-mat-tien-bui-ta-han-doan-khue-kdt-nam-viet-a-gia-thuong-luong-es2568386
land,100.0,5.0,15.0,Ngu Hanh Son,4,1780.0,17.8,homedy_land_list,https://homedy.com/ban-dat-quan-ngu-hanh-son-da-nang/chinh-chu-cat-lo-gap-5-ven-bien-dien-tich-100m2-duong-15m-gia-chi-17-ty-es1239674
land,125.0,5.0,7.5,Ngu Hanh Son,4,20000.0,160.0,homedy_land_list,https://homedy.com/ban-dat-quan-ngu-hanh-son-da-nang/mat-tien-nguyen-van-thoai-gia-sup-ham-es2668041
land,100.0,5.0,5.0,Ngu Hanh Son,4,2500.0,25.0,homedy_land_list,https://homedy.com/ban-dat-quan-ngu-hanh-son-da-nang/chinh-chu-can-tien-nhanh-lo-100m2-duong-5m5-phuong-hoa-hai-es2660013
land,330.0,14.0,7.5,Ngu Hanh Son,4,52000.0,157.58,homedy_land_list,https://homedy.com/ban-dat-quan-ngu-hanh-son-da-nang/bien-mat-tien-vo-nguyen-giap-es2656038
land,133.0,5.0,7.5,Ngu Hanh Son,4,10640.0,80.0,homedy_land_list,https://homedy.com/ban-dat-quan-ngu-hanh-son-da-nang/can-nhanh-lo-hoa-hai-co-hoi-dau-tu-sinh-loi-khong-the-bo-qua-es2650502
land,255.0,5.0,7.5,Ngu Hanh Son,4,20900.0,81.96,homedy_land_list,https://homedy.com/ban-dat-quan-ngu-hanh-son-da-nang/mat-tien-my-dong-sat-bien-khe-es2630640
land,260.0,10.0,10.5,Ngu Hanh Son,4,32000.0,123.08,homedy_land_list,https://homedy.com/ban-dat-quan-ngu-hanh-son-da-nang/mat-tien-phan-tu-an-thuong-es2625469
land,219.94,5.0,7.5,Ngu Hanh Son,4,17600.0,80.02,homedy_land_list,https://homedy.com/ban-dat-quan-ngu-hanh-son-da-nang/so-huu-ngay-lo-vang-khu-do-thi-hoa-hai-es2607517
land,97.5,5.0,7.5,Ngu Hanh Son,4,4150.0,42.56,homedy_land_list,https://homedy.com/ban-dat-quan-ngu-hanh-son-da-nang/giam-gia-cuc-soc-lo-duong-nguyen-xien-sat-bien-es2595860
land,250.0,5.0,7.5,Ngu Hanh Son,4,21000.0,84.0,homedy_land_list,https://homedy.com/ban-dat-quan-ngu-hanh-son-da-nang/cap-duong-minh-mang-gia-cuc-ki-tot-vi-tri-dac-dia-tiem-tang-cao-es2595854
land,115.0,5.0,7.5,Ngu Hanh Son,4,4300.0,37.39,homedy_land_list,https://homedy.com/ban-dat-quan-ngu-hanh-son-da-nang/nhanh-lo-mat-tien-duong-thuy-3-khu-bai-tam-gan-bien-gia-chi-4-ty-es2595840
land,110.0,5.0,7.5,Ngu Hanh Son,4,5000.0,45.45,homedy_land_list,https://homedy.com/ban-dat-quan-ngu-hanh-son-da-nang/can-gap-lo-gia-re-duong-nguyen-xien-bai-tam-thuy-es2595756
land,250.0,5.0,30.0,Ngu Hanh Son,4,21000.0,84.0,homedy_land_list,https://homedy.com/ban-dat-quan-ngu-hanh-son-da-nang/can-nhanh-cap-lo-duong-minh-mang-tp-es2576430
land,120.0,5.0,7.5,Ngu Hanh Son,4,4000.0,33.33,homedy_land_list,https://homedy.com/ban-dat-quan-ngu-hanh-son-da-nang/nhanh-lo-duong-dang-xuan-thieu-tp-gia-cuc-ky-uu-dai-es2576423
land,111.0,6.0,7.0,Ngu Hanh Son,4,3190.0,28.74,homedy_land_list,https://homedy.com/ban-dat-khu-do-thi-fpt-city-da-nang/cat-lo-r3-doi-dien-cong-vien-dt-111m2-gia-3-ty-190-es2549143
land,90.0,5.0,7.5,Ngu Hanh Son,4,2650.0,29.44,homedy_land_list,https://homedy.com/ban-dat-khu-do-thi-fpt-city-da-nang/lo-v5-sach-dep-gan-duong-nam-ky-khoi-nghia-2-ty-650-es2547680
land,144.0,5.0,7.5,Ngu Hanh Son,4,2700.0,18.75,homedy_land_list,https://homedy.com/ban-dat-khu-do-thi-fpt-city-da-nang/sup-ham-can-lo-144m2-huong-bac-gia-2-ty-7-es2547547
land,114.0,6.0,7.5,Ngu Hanh Son,4,2550.0,22.37,homedy_land_list,https://homedy.com/ban-dat-khu-do-thi-fpt-city-da-nang/114m-du-60m-ngoai-so-es2543165
land,288.0,10.0,7.5,Ngu Hanh Son,4,10000.0,34.72,homedy_land_list,https://homedy.com/ban-dat-quan-ngu-hanh-son-da-nang/gia-10-00-ty-es2535154
land,96.0,5.0,7.0,Ngu Hanh Son,4,1800.0,18.75,homedy_land_list,https://homedy.com/ban-dat-quan-ngu-hanh-son-da-nang/lo-96m2-duong-7m5-ke-luu-quang-vu-ma-chi-1ty8-es2530834
land,68.0,9.0,3.0,Thanh Khe,2,3950.0,58.09,alonhadat_land_list,https://alonhadat.com.vn/chinh-chu-can-ban-lo-dat-3-mat-thoang-kiet-49-ha-huy-tap-68m2-ngang-9m5-cuc-rong-18671112.html
land,80.0,5.0,5.0,Son Tra,3,11000.0,137.5,alonhadat_land_list,https://alonhadat.com.vn/dat-tran-duc-thong-sat-bien-vuong-thua-vu-son-tra-dep-re-9620057.html
land,123.0,5.0,5.0,Hoa Vang,7,1750.0,14.23,alonhadat_land_list,https://alonhadat.com.vn/-dat-dep-yen-ne-hoa-tien-duong-o-to-thong-cach-duong-nhua-50m-chi-nhinh-1-ty-18669877.html
land,112.0,5.0,10.0,Son Tra,3,15800.0,141.07,alonhadat_land_list,https://alonhadat.com.vn/-ban-dat-tang-nha-c4-mat-tien-10m5-son-tra-gan-bien--18668309.html
land,66.0,5.0,5.5,Son Tra,3,12800.0,193.94,alonhadat_land_list,https://alonhadat.com.vn/sieu-pham-dong-tien-mat-tien-cho-phuoc-my-son-tra--18661425.html
land,95.0,5.0,5.5,Lien Chieu,5,5350.0,56.32,alonhadat_land_list,https://alonhadat.com.vn/dat-duong-5m5-le-3m-bau-nang-12-canh-nam-tran-hoang-thi-loan-s-95m2-5x19-5-5-ty-18140114.html
land,95.0,5.0,10.0,Lien Chieu,5,7490.0,78.84,alonhadat_land_list,https://alonhadat.com.vn/dat-mat-tien-duong-10m5-tran-nguyen-dan-gan-ho-tung-mau-s-94m2-gia-7-49-ty-bot-loc-18665569.html
land,200.0,9.0,15.0,Lien Chieu,5,16300.0,81.5,alonhadat_land_list,https://alonhadat.com.vn/hai-lo-lien-ke-mat-tien-kinh-duong-vuong-gan-ho-tung-mau-s-200m2-ngang-9m-gia-16-3-ty-18665816.html
land,90.0,5.0,5.5,Son Tra,3,10500.0,116.67,alonhadat_land_list,https://alonhadat.com.vn/dat-mat-tien-nam-an-2-bien-man-thai-s-90m2-5x18-gia-10-5-ty-18671189.html
land,56.0,5.0,5.5,Hai Chau,1,5800.0,103.57,alonhadat_land_list,https://alonhadat.com.vn/-sup-ham-mat-tien-5m5-hoa-cuong-ban-dat-tang-nha--18674884.html
land,55.0,5.0,4.0,Hai Chau,1,5850.0,106.36,alonhadat_land_list,https://alonhadat.com.vn/mat-tien-hoa-son-1-hoa-cuong-nam-chi-nhinh-5ty-18674449.html
land,198.0,11.15,5.0,Son Tra,3,20900.0,105.56,alonhadat_land_list,https://alonhadat.com.vn/sieu-pham-200m2-dat-mat-tien-lo-goc-phuoc-truong-16-chi-hon-20ty-18540984.html
land,256.0,5.0,10.0,Lien Chieu,5,18500.0,72.27,alonhadat_land_list,https://alonhadat.com.vn/gan-400m2-2mt-2-mat-bang-kd-truoc-sau-trung-tam-hoa-khanh-lien-chieu-chi-1x-ty-18643127.html
land,212.0,9.0,5.0,Son Tra,3,15000.0,70.75,alonhadat_land_list,https://alonhadat.com.vn/gia-dau-tu-212m2-ngang-9m-vo-duy-ninh-son-tra-da-nang-18180096.html
land,95.0,5.0,7.0,Son Tra,3,7800.0,82.11,alonhadat_land_list,https://alonhadat.com.vn/-chinh-chu-gui-ban-lo-dat-mat-tien-7m5-tho-quang-thong-bien-hoang-sa-vi-tri-duon-18672044.html
land,180.0,10.0,7.0,Son Tra,3,13700.0,76.11,alonhadat_land_list,https://alonhadat.com.vn/dat-tran-sam-360m2-ngang-20m-block-b5-ngay-nga-tu-ngo-thi-hieu-dep-re-13076452.html
land,100.0,5.0,10.0,Son Tra,3,14000.0,140.0,alonhadat_land_list,https://alonhadat.com.vn/dat-truong-dinh-100m2-duong-10m5-thong-bien-sam-uat-son-tra-dep-re-17498182.html
land,77.0,5.0,7.0,Son Tra,3,11500.0,149.35,alonhadat_land_list,https://alonhadat.com.vn/dat-le-van-quy-77m2-d-7m5-gan-bien-pham-van-dong-dep-re-17343921.html
land,91.0,5.0,7.5,Son Tra,3,16500.0,181.32,alonhadat_land_list,https://alonhadat.com.vn/dat-dinh-dat-91m2-d-7m5-sat-bien-my-khe-son-tra-dep-re-18268852.html
land,90.0,5.0,7.5,Son Tra,3,15600.0,173.33,alonhadat_land_list,https://alonhadat.com.vn/dat-ngo-quang-huy-90m2-d-7m5-sat-ho-nghinh-bien-pham-van-dong-son-tra-dep-re-13056142.html
land,125.0,5.0,10.0,Son Tra,3,10000.0,80.0,alonhadat_land_list,https://alonhadat.com.vn/dat-khuc-hao-125m2-duong-10m5-khu-kinh-doanh-sam-uat-son-tra-dep-re-15034916.html
land,83.0,5.0,7.5,Son Tra,3,15500.0,186.75,alonhadat_land_list,https://alonhadat.com.vn/dat-dinh-dat-82-5m2-duong-7m5-sat-bien-my-khe-son-tra-dep-re-18138606.html
land,320.0,5.0,10.0,Ngu Hanh Son,4,61000.0,190.62,alonhadat_land_list,https://alonhadat.com.vn/ban-gap-dat-mt-do-ba-dt-320m2-ngang-gan-10m-gan-bien-my-khe-dn-18467680.html
land,100.0,5.0,7.5,Son Tra,3,18000.0,180.0,alonhadat_land_list,https://alonhadat.com.vn/-lo-dat-mt-duong-dinh-nghe-dt-100m2-ngang-5x20m-gan-bien-18600275.html
land,210.0,5.0,7.5,Son Tra,3,36800.0,175.24,alonhadat_land_list,https://alonhadat.com.vn/ban-gap-re-cap-dat-bien-khu-pho-han-duong-an-don-6-210m2-mt-10m-quy-hoach-xd-9-tang-18640806.html
land,100.0,5.0,15.0,Ngu Hanh Son,4,25900.0,259.0,alonhadat_land_list,https://alonhadat.com.vn/-sieu-pham-dat-vang-mat-tien-chuong-duong-truc-dien-song-doi-dien-khu-phao-hoa-moi--18664409.html
land,90.0,5.0,6.0,Ngu Hanh Son,4,7500.0,83.33,alonhadat_land_list,https://alonhadat.com.vn/ban-lo-goc-duong-da-man-dong-3-doi-dien-benh-vien-san-nhi-dang-18528128.html
land,135.0,15.0,5.5,Lien Chieu,5,7950.0,58.89,alonhadat_land_list,https://alonhadat.com.vn/ban-can-goc-2-mat-tien-135m2-ngang-15m-gan-ton-duc-thang-chi-7-ty-x-18586812.html
land,92.0,5.0,6.0,Lien Chieu,5,4450.0,48.37,alonhadat_land_list,https://alonhadat.com.vn/-ban-dat-kiet-o-to-tranh-nhau-vi-tri-dep-hoa-khanh--18671771.html
land,180.0,10.0,7.5,Son Tra,3,31500.0,175.0,alonhadat_land_list,https://alonhadat.com.vn/cap-dat-dep-mt-7m5-le-tan-toan-dt-180m2-kep-cong-co-hoi-dau-tu-tai-da-nang-16352268.html
land,65.0,5.0,5.5,Son Tra,3,9800.0,150.77,alonhadat_land_list,https://alonhadat.com.vn/dat-mt-duong-tri-trach-huong-dong-gia-chi-9tyxx-dep-re-18226449.html
land,200.0,5.0,5.0,Hai Chau,1,13900.0,69.5,alonhadat_land_list,https://alonhadat.com.vn/giam-soc-1-ty-dat-rong-200m2-thong-so-cuc-dep-hiem-ngay-hung-vuong-gan-cho-han-g-18602003.html
land,371.0,5.0,7.5,Ngu Hanh Son,4,19500.0,52.56,alonhadat_land_list,https://alonhadat.com.vn/-ban-lo-dat-dien-tich-khung-mat-tien-nguyen-duy-trinh--18664677.html
land,756.0,30.0,10.0,Son Tra,3,26460.0,35.0,alonhadat_land_list,https://alonhadat.com.vn/-dat-mat-tien-le-duc-tho-gan-cau-thuan-phuoc-dien-tich-756m2-ngang-30m-18674651.html
land,586.0,21.5,10.0,Ngu Hanh Son,4,140000.0,238.91,alonhadat_land_list,https://alonhadat.com.vn/ban-lo-dat-lon-2-mat-tien-duong-sat-bien-my-khe-da-y-18339261.html
land,500.0,5.0,5.0,Hai Chau,1,14600.0,29.2,alonhadat_land_list,https://alonhadat.com.vn/sieu-pham-500m2-dat-kiet-5m-duong-cach-mang-thang-8-hoa-cuong-nam-chi-nhinh-14tt-18604042.html
land,85.0,5.0,5.5,Thanh Khe,2,6150.0,72.35,alonhadat_land_list,https://alonhadat.com.vn/-can-ban-lo-dat-mt-bau-nang-5-p-thanh-khe-da-nang-18004850.html
land,102.0,5.0,7.5,Lien Chieu,5,3300.0,32.35,alonhadat_land_list,https://alonhadat.com.vn/-dat-duong-7m5-tra-na-4-dien-tich-102m2-ngang-5m-ga-nhanh-3-3-ty-18673227.html
land,284.0,8.0,6.0,Lien Chieu,5,8500.0,29.93,alonhadat_land_list,https://alonhadat.com.vn/-dat-kiet-oto-phan-van-dinh-gan-mikazuki-dien-tich-284m2-ngang-8m-za-30trieu-m2-18053377.html
land,300.0,15.0,10.0,Ngu Hanh Son,4,26400.0,88.0,alonhadat_land_list,https://alonhadat.com.vn/-3-lo-lien-ke-duong-10m5-nguyen-than-hien-ngu-hanh-son-gan-bai-bien-non-nuoc--18295231.html
land,669.0,22.0,33.0,Ngu Hanh Son,4,55000.0,82.21,alonhadat_land_list,https://alonhadat.com.vn/-hang-vip-goc-2-mat-tien-minh-mang-va-nguyen-khac-vien-dat-tmdv-xay-cao-tang--18276727.html
land,227.0,11.0,7.5,Lien Chieu,5,19500.0,85.9,alonhadat_land_list,https://alonhadat.com.vn/-lo-goc-2-mat-tien-duong-hoa-minh-30-sat-bien-nguyen-tat-thanh-dt-227m2-18663312.html
land,174.0,11.0,7.5,Son Tra,3,26400.0,151.72,alonhadat_land_list,https://alonhadat.com.vn/-gia-bao-re-dat-2-mat-tien-duong-7m5-pham-van-tan-phu-2-cach-bien-100m-18662901.html
land,100.0,5.0,7.0,Lien Chieu,5,4050.0,40.5,alonhadat_land_list,https://alonhadat.com.vn/gap-re-nhat-thi-truong-lo-dat-mat-tien-7-5-m-duong-nguyen-thanh-long-lien-chieu-18667619.html
land,107.0,5.0,8.0,Lien Chieu,5,3750.0,35.05,alonhadat_land_list,https://alonhadat.com.vn/-dang-tien-lo-dat-mt-duong-vu-huy-tan-ngay-sat-truong-thpt-lien-chieu-gia-nhinh-4-ty-18509291.html
